total_processed,input_rate,image_quality,file_size(kB),current_model,total_conf,avg_conf,current_boxes,energy_consumption(J),current_cpu,measure_duration(s),current_time,start_time,absolute_time
88,3.4899337256802965,100,9730.288,yolov5x,7.946953594684601,0.6622461328903834,12,11.756134,13.3,0.240354764,0.24021601676940918,149.39956831932068,117.7593183517456
89,3.101541398077455,100,12694.89,yolov5m,6.118571430444717,0.6798412700494131,9,11.059725,12.4,0.22770927100000002,0.2275714874267578,149.937673330307,119.26906776428223
90,3.328910283037213,100,9730.288,yolov5s,6.712863773107529,0.6102603430097754,11,10.474765,13.0,0.213525195,0.2134110927581787,150.0254397392273,120.4766149520874
91,3.4043560554841483,100,9659.386,yolov5n,0,0.6102603430097754,0,9.87998,12.6,0.19929945999999998,0.1991744041442871,150.35108065605164,121.63989305496216
92,3.4892016415469187,100,12960.137,yolov5l,6.933388590812683,0.7703765100902982,9,11.485994,12.7,0.23224784899999998,0.23212647438049316,151.0409369468689,123.17108821868896
93,3.2803455790312137,100,9730.288,yolov5x,7.946953594684601,0.6622461328903834,12,11.791291,12.9,0.241381227,0.24124407768249512,151.29077577590942,124.41998028755188
94,3.3817624661335937,100,9730.288,yolov5m,9.401154845952988,0.6267436563968658,15,10.994478,13.7,0.20781349100000002,0.20766615867614746,151.61781573295593,125.59303617477417
95,3.397533689028499,100,9659.386,yolov5s,0.6547262668609619,0.32736313343048096,2,12.079742,13.8,0.228908247,0.22876238822937012,151.9709255695343,126.79005885124207
96,3.4589512063940693,100,9730.288,yolov5n,5.32105416059494,0.5912282400661044,9,9.665503,12.4,0.196310855,0.19616293907165527,152.34947800636292,127.95535683631897
97,3.445775405139224,100,9659.386,yolov5l,0.5812882781028748,0.5812882781028748,1,11.501679,12.8,0.235983399,0.23586654663085938,152.7214231491089,129.16952538490295
98,3.5669402721208066,100,9730.288,yolov5x,7.946953594684601,0.6622461328903834,12,13.836574,14.0,0.243229025,0.24307751655578613,153.10220909118652,130.37855195999146
99,3.371218396633143,100,9730.288,yolov5m,9.401154845952988,0.6267436563968658,15,10.729892,16.6,0.219938658,0.2198166847229004,153.54732012748718,131.66279435157776
100,3.4825817874818323,100,12737.638,yolov5s,24.017121732234955,0.49014534147418276,49,11.419893,15.1,0.219384492,0.21926212310791016,154.24694347381592,133.22216320037842
101,3.4082860797474623,100,12737.638,yolov5n,19.20465835928917,0.45725377045926596,42,13.33627,17.3,0.236354025,0.23622775077819824,154.79306864738464,134.81581616401672
102,3.6867552977932836,100,9730.288,yolov5l,7.96371653676033,0.7239742306145754,11,19.45515,21.1,0.27865508899999997,0.2785332202911377,155.17482233047485,136.19548416137695
103,3.15734134951355,100,11041.687,yolov5x,3.1298563480377197,0.44712233543395996,7,20.258127,37.6,0.26012097,0.2599804401397705,155.97590279579163,137.82759499549866
104,3.277494792967381,100,9659.386,yolov5m,0,0.44712233543395996,0,10.81528,22.5,0.222797299,0.22268462181091309,156.408029794693,139.14935111999512
105,3.2225515910061096,100,11041.687,yolov5s,1.2377407550811768,0.3094351887702942,4,10.721653,12.4,0.211188614,0.2110729217529297,156.94110131263733,140.48947477340698
106,3.273636895887707,100,13627.535,yolov5n,2.7991579174995422,0.6997894793748856,4,12.11203,13.4,0.224928916,0.2247939109802246,157.52553153038025,142.08414244651794
107,3.2950941481757514,100,13627.535,yolov5l,4.540237367153168,0.7567062278588613,6,12.947965,13.1,0.247280335,0.2471635341644287,158.01615381240845,143.7173671722412
108,3.3776309291636295,100,11041.687,yolov5x,3.1298563480377197,0.44712233543395996,7,11.509553,12.6,0.23346628400000002,0.2333519458770752,158.2967345714569,145.09785342216492
109,3.0981931071868716,100,11834.285,yolov5m,5.67914953827858,0.7098936922848225,8,11.576996,12.8,0.223254787,0.22311043739318848,158.78732013702393,146.52109479904175
110,3.1718338204349283,100,11834.285,yolov5s,5.025311082601547,0.6281638853251934,8,10.906772,12.9,0.216346951,0.21619820594787598,159.17195892333984,147.93974089622498
111,3.159363366769138,100,9730.288,yolov5n,5.32105416059494,0.5912282400661044,9,10.878085,12.5,0.21662770199999998,0.21651577949523926,159.38305950164795,149.14273715019226
